Title	Category		Filename	URL	Date Created	Date
Ep 1 - Introduction to Mormonism and Joseph Smith	History	https://nakedmormonismpodcast.com/episode-1-introduction-mormonism-joseph-smith/	Episode 1 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep1-introduction-to-mormonism-and-joseph-smith		11/9/2014 0:55:58
Ep 2 - Emma Smith Blushing Bride Mafia Wife	History	https://nakedmormonismpodcast.com/episode-2-emma-smith-blushing-bride-mafia-wife/	Episode 2 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep2-emma-smith-blushing-bride-mafia-wife		11/9/2014 1:37:47
Ep 3 - Introduction to Martin Harris (Not-So-Smarty-Marty)	History	https://nakedmormonismpodcast.com/episode-3-introduction-martin-harris-not-smarty-marty/	Episode 3 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep3-martin-harris-not-so-smarty-marty-pt1		11/9/2014 1:56:37
Ep 4 - Martin Harris Pt.2 Meeting of the Minds	History	https://nakedmormonismpodcast.com/episode-4-martin-harris-pt-2-meeting-minds/	Episode 4 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep4-martin-harris-pt2-meeting-of-the-minds		11/9/2014 2:09:42
Ep 5 - Introduction to Oliver Cowdery (Cowdung-Ollover)	History	https://nakedmormonismpodcast.com/episode-5-introduction-oliver-cowdery-cowdung-ollover/	Episode 5 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep5-oliver-cowdery-cowdung-allover-and-joes-mutual-bapturbation-ritual		11/9/2014 2:39:07
Ep 6 - Polygamy Special	History	https://nakedmormonismpodcast.com/episode-6-polygamy-special-pt-1/	Episode 6 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep6-polygamy-special	Fri, 21 Nov 2014 05:29:25 +0000	11/21/2014 5:29:25
Ep 7 - Polygamy Special Pt. 2 Joe and all his bro’s and their hoe’s!	History	https://nakedmormonismpodcast.com/episode-7-polygamy-special-pt-2/	Episode 7 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep7-polygamy-special-pt-2-joe-and-all-his-bros-and-their-hoes	Sat, 06 Dec 2014 19:43:03 +0000	12/6/2014 19:43:03
Ep 8 - D-Day David Whitmer’s Grand Introduction, Hiram Page’s Rise and Fall	History	https://nakedmormonismpodcast.com/episode-8-d-day-david-whitmers-grand-introduction-hiram-pages-rise-fall/	Episode 8 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep8-d-day-david-whitmers-grand-introduction-hiram-pages-rise-and-fall	Fri, 19 Dec 2014 04:00:00 +0000	12/19/2014 4:00:00
Ep 9 - Joseph’s super powered knockout punches of DOOM!!!	History	https://nakedmormonismpodcast.com/episode-9-josephs-super-powered-knockout-punches-doom/	Episode 9 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep9-josephs-super-powered-knockout-punches-of-doom	Fri, 02 Jan 2015 16:00:00 +0000	1/2/2015 16:00:00
Ep 10 - Joseph Smith, Palmyra Pariah	History	https://nakedmormonismpodcast.com/episode10-joseph-smith-palmyra-pariah/	Episode 10 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep10-joseph-smith-palmyra-pariah	Fri, 16 Jan 2015 05:29:06 +0000	1/16/2015 5:29:06
Ep 11 - Joseph Smith’s glass looking on trial	History	https://nakedmormonismpodcast.com/episode-11-joseph-smiths-glass-looking-trial/	Episode 11 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep11-joseph-smiths-glass-looking-on-trial	Fri, 13 Feb 2015 03:45:44 +0000	2/13/2015 3:45:44
Ep 12 - Joseph Smith Disorderly Disgrace	History	https://nakedmormonismpodcast.com/episode-12-joseph-smith-disorderly-disgrace/	Episode 12 Notes.odt.markdown	http://nakedmormonismpodcast.com/index.html	Fri, 27 Feb 2015 05:00:00 +0000	2/27/2015 5:00:00
Ep 13 - Charles Darwin versus Joseph Smith	History	https://nakedmormonismpodcast.com/episode-13-charles-darwin-versus-joseph-smith/	Episode 13 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-13-charles-darwin-versus-joseph-smith	Fri, 13 Mar 2015 02:04:01 +0000	3/13/2015 2:04:01
Ep 14 - Sidney’s Rigorous examination	History	https://nakedmormonismpodcast.com/episode-14-sidneys-rigorous-examination/	Episode 14 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep14-sidneys-rigorous-examination	Fri, 27 Mar 2015 03:37:23 +0000	3/27/2015 3:37:23
Ep 15 - Manuscript Found by Sidney Rigdon	History	https://nakedmormonismpodcast.com/episode-15-manuscript-found-sidney-rigdon/	Episode 15 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-15-manuscript-found-by-sidney-rigdon	Fri, 10 Apr 2015 01:25:25 +0000	4/10/2015 1:25:25
Ep 16 - Joseph Smith Plagiarist Extraordinaire	History	https://nakedmormonismpodcast.com/episode-16-joseph-smith-plagiarist-extraordinaire/	Episode 16 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-16-joseph-smith-plagiarist-extraordinaire	Fri, 08 May 2015 04:25:00 +0000	5/8/2015 4:25:00
Ep 17 - Book of Mormon Versus Reality	History	https://nakedmormonismpodcast.com/episode-17-book-mormon-versus-reality/	Episode 17 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/episode-17-book-of-mormon-versus-reality	Fri, 22 May 2015 04:16:56 +0000	5/22/2015 4:16:56
Ep 18 - Witnesses? Or Swindlers Syndicate?	History	https://nakedmormonismpodcast.com/episode-18-witnesses-swindlers-syndicate/	Episode 18 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/episode-18-witnesses-or-swindlers-syndicate	Thu, 04 Jun 2015 23:55:49 +0000	6/4/2015 23:55:49
Ep 19 - Priesthood Power Play	History	https://nakedmormonismpodcast.com/episode-19-priesthood-power-play/	Episode 19 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/19-priesthood-power-play	Fri, 19 Jun 2015 04:34:28 +0000	6/19/2015 4:34:28
Ep 20 - Joe the Ignoramus, and the Book of Pukei	History	https://nakedmormonismpodcast.com/episode-20-joe-ignoramus-book-pukei/	Episode 20 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/episode-20-joe-the-ignoramus-and-the-book-of-pukei	Fri, 17 Jul 2015 02:24:53 +0000	7/17/2015 2:24:53
SpEdEp 10 - ROT IN HELL Boyd K. Packer!!!	SpEdEp	https://nakedmormonismpodcast.com/special-edition-episode-10-rot-hell-boyd-k-packer/	SpEdEp 10 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/spedep-10-rot-in-hell-boyd-k-packer	Fri, 31 Jul 2015 01:28:39 +0000	7/31/2015 1:28:39
Ep 21 - 1 Prophet, 2 Trials... 3-some anybody?	History	https://nakedmormonismpodcast.com/episode-21-1-prophet-2-trials-3-anybody/	Episode 21 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-21-1-prophet-2-trials-3-some-anybody	Fri, 14 Aug 2015 04:31:12 +0000	8/14/2015 4:31:12
Ep 22 - Priestcraft Hypocrisy - A Spine is Grown and Broken	History	https://nakedmormonismpodcast.com/episode-22-priestcraft-hypocrisy-spine-grown-broken/	Episode 22 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-22-priestcraft-hypocrisy-a-spine-is-grown-and-broken	Fri, 28 Aug 2015 03:36:55 +0000	8/28/2015 3:36:55
Ep 23 - Joe the Firefighter	History	https://nakedmormonismpodcast.com/episode-23-joe-firefighter/	Episode 23 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-23-joe-the-firefighter	Fri, 25 Sep 2015 01:19:14 +0000	9/25/2015 1:19:14
Ep 24 - Joe’s New Sidekick	History	https://nakedmormonismpodcast.com/episode-24-joes-new-sidekick/	Episode 24 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-24-joes-new-sidekick	Fri, 16 Oct 2015 04:19:05 +0000	10/16/2015 4:19:05
CC - The Book of Mormon	CC	https://nakedmormonismpodcast.com/6631-2/	CC - Book of Mormon.odt.markdown	https://nakedmormonismpodcast.libsyn.com/cc-the-book-of-mormon	Sun, 15 Nov 2015 07:52:13 +0000	11/15/2015 7:52:13
Ep 25 - Joe in Charge	History	https://nakedmormonismpodcast.com/episode-25-joe-charge/	Episode 25 Notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-25-joe-in-charge	Fri, 11 Dec 2015 05:52:46 +0000	12/11/2015 5:52:46
SpEdEp 15 - War of 1812 Discussion with Tim and Clara Keyt	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-15-war-of-1812-discussion-with-tim-and-clara-keyt	Fri, 25 Dec 2015 02:35:15 +0000	12/25/2015 2:35:15
CC - The BoM pt 1	CC			https://nakedmormonismpodcast.libsyn.com/cc-the-bom-pt-1	Thu, 31 Dec 2015 22:28:16 +0000	12/31/2015 22:28:16
CC BoM pt2	CC			https://nakedmormonismpodcast.libsyn.com/cc-bom-pt2	Fri, 08 Jan 2016 02:30:12 +0000	1/8/2016 2:30:12
CC BoM pt3	CC			https://nakedmormonismpodcast.libsyn.com/cc-bom-pt3	Fri, 15 Jan 2016 01:06:52 +0000	1/15/2016 1:06:52
Ep 26 - Joseph Smith, Broken or the Breaker?	History	https://nakedmormonismpodcast.com/episode-26-joseph-smith-broken-breaker/	Episode 26 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-26-joseph-smith-broken-or-the-breaker	Fri, 22 Jan 2016 02:10:34 +0000	1/22/2016 2:10:34
Ep 27 - Broadsword, Javelin, Bowie Knife, and a Bucket of Crazy	History	https://nakedmormonismpodcast.com/episode-27-broadsword-javelin-bowie-knife-bucket-crazy/	Episode 27 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-27-broadsword-javelin-bowie-knife-and-a-bucket-of-crazy	Fri, 05 Feb 2016 03:07:51 +0000	2/5/2016 3:07:51
Ep 28 - Battle for Zion	History	https://nakedmormonismpodcast.com/%e2%80%8bepisode-28-battle-zion/	Episode 28 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-28-battle-for-zion	Fri, 19 Feb 2016 05:26:18 +0000	2/19/2016 5:26:18
SpEdEp 17 - Adam Gonnerman on Campbellism and Mormonism	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-17-adam-gonnerman-on-campbellism-and-mormonism	Fri, 26 Feb 2016 06:10:16 +0000	2/26/2016 6:10:16
Ep 29 - Doctor Philastus Hurlbut with Noah Lugeons (Patreon)	History	https://nakedmormonismpodcast.com/episode-29-doctor-philastus-hurlbut-noah-lugeons/	Episode 29 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-29-doctor-philastus-hurlbut-with-noah-lugeons-patreon	Fri, 04 Mar 2016 05:43:38 +0000	3/4/2016 5:43:38
Ep 30 - Zion’s Camp and Zelph with David Michael pt1	History	https://nakedmormonismpodcast.com/episode-30-zions-camp-zelph-david-michael-pt-1-listen-episode-30/	Episode 30 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-30-zions-camp-and-zelph-with-david-michael-pt1	Fri, 18 Mar 2016 03:57:54 +0000	3/18/2016 3:57:54
Ep 31 - Zions Camp and Cholera with David Michael pt2	History	https://nakedmormonismpodcast.com/episode-31-zions-camp-cholera-david-michael-pt2/	Episode 31 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-31-zions-camp-and-cholera-with-david-michael-pt2	Fri, 01 Apr 2016 02:51:37 +0000	4/1/2016 2:51:37
Ep 32 - Smith v. Smith Aftermath of Zion’s Camp	History	https://nakedmormonismpodcast.com/ep-32-smith-v-smith-aftermath-zions-camp/	Episode 32 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-32-smith-v-smith-aftermath-of-zions-camp	Thu, 14 Apr 2016 16:25:13 +0000	4/14/2016 16:25:13
CC - Race and the Priesthood	CC	https://nakedmormonismpodcast.com/cc-race-priesthood/	CC Race and the Priesthood.odt.markdown	https://nakedmormonismpodcast.libsyn.com/cc-race-and-the-priesthood	Fri, 06 May 2016 04:02:00 +0000	5/6/2016 4:02:00
Ep 33 - Ancient Papyri and Joe Tappin’ Dat Fanny	History	https://nakedmormonismpodcast.com/episode-33-ancient-papyri-joe-tappin-dat-fanny/	Episode 33 notes.odt.markdown	https://nakedmormonismpodcast.libsyn.com/ep-33-ancient-papyri-and-joe-tappin-dat-fanny	Fri, 27 May 2016 07:04:26 +0000	5/27/2016 7:04:26
Ep 34 - Kirtland Temple Hallucication	History	https://nakedmormonismpodcast.com/episode-34-kirtland-temple-hallucication/	Episode 34 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-34-kirtland-temple-hallucication	Fri, 10 Jun 2016 05:44:54 +0000	6/10/2016 5:44:54
Ep 35 - Joe the Swindler Gets Hoodwinked	History	https://nakedmormonismpodcast.com/ep-35-joe-swindler-gets-hoodwinked/	Episode 35 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-35-joe-the-swindler-gets-hoodwinked	Fri, 24 Jun 2016 04:00:00 +0000	6/24/2016 4:00:00
Ep 36 - Kirtland’s Gideon Society for Safety Company	History	https://nakedmormonismpodcast.com/episode-36-kirtlands-gideon-society-safety-company/	Episode 36 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-36-kirtlands-gideon-society-for-safety-company	Fri, 15 Jul 2016 06:51:56 +0000	7/15/2016 6:51:56
Ep 37 - Joseph Smith Evades a Coup	History	https://nakedmormonismpodcast.com/episode-37-joseph-smith-evades-coup/	Episode 37 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-37-joseph-smith-evades-a-coup	Fri, 29 Jul 2016 04:00:00 +0000	7/29/2016 4:00:00
SpEdEp 27 - Sunstone Symposium Mormon Nerd Convention	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-27-sunstone-symposium-mormon-nerd-convention	Fri, 05 Aug 2016 04:22:11 +0000	8/5/2016 4:22:11
CC - Mark Hofmann pt 1	CC	https://nakedmormonismpodcast.com/cc-mark-hofmann-pt-1/	CC Mark Hoffman notes.pt1.docx.markdown	https://nakedmormonismpodcast.libsyn.com/cc-mark-hofmann-pt-1	Thu, 11 Aug 2016 18:51:27 +0000	8/11/2016 18:51:27
CC - Mark Hofmann pt 2	CC	https://nakedmormonismpodcast.com/cc-mark-hofmann-pt-2/	CC Mark Hoffman notes.pt2.docx.markdown	https://nakedmormonismpodcast.libsyn.com/cc-mark-hofmann-pt-2	Fri, 19 Aug 2016 06:35:04 +0000	8/19/2016 6:35:04
Ep 38 - Nigh Pandemonium of 1837	History	https://nakedmormonismpodcast.com/episode-38-nigh-pandemonium-1837/	Episode 38 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-38-nigh-pandemonium-of-1837	Fri, 09 Sep 2016 03:00:35 +0000	9/9/2016 3:00:35
CC - Mark Hofmann pt. 3	CC	https://nakedmormonismpodcast.com/cc-mark-hofmann-pt-3/	CC Mark Hoffman notes.pt3.docx.markdown	https://nakedmormonismpodcast.libsyn.com/cc-mark-hofmann-pt-3	Fri, 16 Sep 2016 20:40:48 +0000	9/16/2016 20:40:48
Ep 39 - Joseph Smith’s Assassination Order	History	https://nakedmormonismpodcast.com/episode-39-joseph-smiths-assassination-order/	Episode 39 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-39-joseph-smiths-assassination-order	Fri, 30 Sep 2016 05:10:26 +0000	9/30/2016 5:10:26
Ep 40 - Second Mass Exodus plus Marie from My BoM!	History	https://nakedmormonismpodcast.com/episode-40-second-mass-exodus-plus-marie-bom/	Episode 40 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-40-second-mass-exodus-plus-marie-from-my-bom	Fri, 14 Oct 2016 05:48:07 +0000	10/14/2016 5:48:07
CC - Norma	CC			https://nakedmormonismpodcast.libsyn.com/cc-norma	Tue, 01 Nov 2016 04:25:01 +0000	11/1/2016 4:25:01
Ep 41 - Gloria in Ecclesia. Fili Raptus in Nominee Deorum.	History	https://nakedmormonismpodcast.com/episode-41-gloria-ecclesia-fili-raptus-nominee-deorum/	todo	https://nakedmormonismpodcast.libsyn.com/ep-41-gloria-in-ecclesia-fili-raptus-in-nominee-deorum	Fri, 04 Nov 2016 04:08:56 +0000	11/4/2016 4:08:56
Sidney Rigdon - Forgotten Hero of Mormonism	SpEdEp			https://nakedmormonismpodcast.libsyn.com/sidney-rigdon-forgotten-hero-of-mormonism	Wed, 23 Nov 2016 05:51:22 +0000	11/23/2016 5:51:22
Ep 42 - Schism Grenade with John Hamer	History	https://nakedmormonismpodcast.com/episode-42-schism-grenade-john-hamer/	todo	https://nakedmormonismpodcast.libsyn.com/ep-42-schism-grenade-with-john-hamer	Fri, 25 Nov 2016 06:04:11 +0000	11/25/2016 6:04:11
Ep 43 - The Red Sermon	History	https://nakedmormonismpodcast.com/episode-43-red-sermon/	todo	https://nakedmormonismpodcast.libsyn.com/ep-43-the-red-sermon	Fri, 02 Dec 2016 05:42:35 +0000	12/2/2016 5:42:35
SpEdEp 34 - Communicating Polygamy with Lindsay Park	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-34-communicating-polygamy-with-lindsay-park	Fri, 09 Dec 2016 03:25:49 +0000	12/9/2016 3:25:49
Ep 44 - The Battle Begins	History	https://nakedmormonismpodcast.com/episode-44-battle-begins/	Episode 44 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-44-the-battle-begins	Fri, 16 Dec 2016 01:57:53 +0000	12/16/2016 1:57:53
SpEdEp 35 - Trippin’ Through the Aeons	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-35-trippin-through-the-aeons	Fri, 23 Dec 2016 02:24:47 +0000	12/23/2016 2:24:47
SpEdEp 36 - Joseph’s Technicolor Dream-stone	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-36-josephs-technicolor-dream-stone	Fri, 30 Dec 2016 01:23:03 +0000	12/30/2016 1:23:03
Ep 45 - Militant Seekers of Truth	History	https://nakedmormonismpodcast.com/episode-45-militant-seekers-truth/	Episode 45 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-45-militant-seekers-of-truth	Fri, 06 Jan 2017 04:02:24 +0000	1/6/2017 4:02:24
Ep 46 - Mo Conquest and Mythicist Milwaukee pt2	History	https://nakedmormonismpodcast.com/episode-46-mo-conquest-mythicist-milwaukee-pt2/	Episode 46 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-46-mo-conquest-and-mythicist-milwaukee-pt2	Fri, 20 Jan 2017 04:14:11 +0000	1/20/2017 4:14:11
SpEdEp 38 - Brigham Young’s Conquest with Historian Christopher C. Smith	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-38-bloody-brighams-genocide-with-historian-christopher-c-smith	Fri, 27 Jan 2017 04:53:45 +0000	1/27/2017 4:53:45
Ep 47 - Executive Order: Atrocity with Andrew Torrez	History	https://nakedmormonismpodcast.com/episode-47-executive-order-atrocity-andrew-torrez/	Episode 47 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-47-executive-order-atrocity-with-andrew-torrez	Fri, 03 Feb 2017 21:01:47 +0000	2/3/2017 21:01:47
SpEdEp 39 - More-mon Conquest with Christopher Smith	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-39-more-mon-conquest-with-christopher-smith	Fri, 10 Feb 2017 04:26:26 +0000	2/10/2017 4:26:26
Ep 48 - Haun’s Mill Massacre	History	https://nakedmormonismpodcast.com/episode-48-hauns-mill-massacre-listen-ep-48/	Episode 48 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-48-hauns-mill-massacre	Fri, 17 Feb 2017 04:02:51 +0000	2/17/2017 4:02:51
Ep 49 - Profit of High Treason	History	https://nakedmormonismpodcast.com/episode-49-profit-high-treason/	Episode 49 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-49-profit-of-high-treason	Fri, 03 Mar 2017 03:53:53 +0000	3/3/2017 3:53:53
SpEdEp 41 - Leaking Off the Mormons with Ryan McKnight	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-41-leaking-off-the-mormons-with-ryan-mcknight	Fri, 10 Mar 2017 06:17:31 +0000	3/10/2017 6:17:31
Ep 50 - Mo Justice Mo Peace	History	https://nakedmormonismpodcast.com/episode-50-mo-justice-mo-peace/	Episode 50 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-50-mo-justice-mo-peace	Fri, 17 Mar 2017 05:40:49 +0000	3/17/2017 5:40:49
Naked Mormon History Travel Log 03-21-17	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-03-21-17	Sun, 26 Mar 2017 02:21:20 +0000	3/26/2017 2:21:20
Naked Mormon History Travel Log 03-22-17	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-03-22-17	Sun, 26 Mar 2017 02:29:10 +0000	3/26/2017 2:29:10
Naked Mormon History Travel Log 03-23-17	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-03-23-17	Sun, 26 Mar 2017 02:39:34 +0000	3/26/2017 2:39:34
Naked Mormon History Travel Log 032617	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-032617	Tue, 28 Mar 2017 02:00:04 +0000	3/28/2017 2:00:04
Naked Mormon History Travel Log 032717	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-032717	Tue, 28 Mar 2017 02:39:20 +0000	3/28/2017 2:39:20
Naked Mormon History Travel Log 032817	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-032817	Thu, 30 Mar 2017 16:12:04 +0000	3/30/2017 16:12:04
Naked Mormon  History Travel Log 033117	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-033117	Sat, 01 Apr 2017 13:12:43 +0000	4/1/2017 13:12:43
Naked Mormon History Travel Log 040117	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-040117	Sun, 02 Apr 2017 16:33:32 +0000	4/2/2017 16:33:32
Naked Mormonism History Travel Log 040217	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormonism-history-travel-log-040217	Mon, 03 Apr 2017 02:37:17 +0000	4/3/2017 2:37:17
Naked Mormon History Travel Log 04-03/04-17	Travel			https://nakedmormonismpodcast.libsyn.com/k	Sat, 08 Apr 2017 20:36:24 +0000	4/8/2017 20:36:24
Naked Mormon History Travel Log 040717	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-040717	Sat, 08 Apr 2017 20:45:18 +0000	4/8/2017 20:45:18
Naked Mormon History Travel Log 040817	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-040817	Sat, 08 Apr 2017 20:53:53 +0000	4/8/2017 20:53:53
Naked Mormon History Travel Log 040817	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-040817-0	Sat, 08 Apr 2017 20:53:57 +0000	4/8/2017 20:53:57
Naked Mormon History Travel Log 041817	Travel			https://nakedmormonismpodcast.libsyn.com/naked-mormon-history-travel-log-041817	Tue, 18 Apr 2017 18:15:25 +0000	4/18/2017 18:15:25
Ep 51 -  Force and Inertia	History	https://nakedmormonismpodcast.com/episode-51-force-inertia/	Episode 51 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-51-force-and-inertia	Fri, 05 May 2017 02:05:18 +0000	5/5/2017 2:05:18
Ep 52 - Liberty Love Letters	History	https://nakedmormonismpodcast.com/episode-52-liberty-love-letters/	Episode 52 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-52-liberty-love-letters	Fri, 19 May 2017 01:23:18 +0000	5/19/2017 1:23:18
SpEdEp 43 - Classic Psychedelics with Prof. Carl Ruck	SpEdEp			https://nakedmormonismpodcast.libsyn.com/spedep-43-classic-psychedelics-with-prof-carl-ruck	Fri, 26 May 2017 04:01:15 +0000	5/26/2017 4:01:15
Ep 53 - Bloody’s Play While Jo’s Away	History	https://nakedmormonismpodcast.com/episode-53-bloodys-play-jos-away/	Episode 53 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-53-bloodys-play-while-jos-away	Fri, 02 Jun 2017 03:14:46 +0000	6/2/2017 3:14:46
Ep 54 - The Spalding Virus	History	https://nakedmormonismpodcast.com/episode-54-spalding-virus/	Ep 54 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-54-the-spalding-virus	Thu, 15 Jun 2017 01:35:26 +0000	6/15/2017 1:35:26
Ep 55 - Joseph’s Historical Revisionism	History	https://nakedmormonismpodcast.com/episode-55-josephs-historical-revisionism/	Episode 55 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-55-josephs-historical-revisionism	Fri, 23 Jun 2017 14:34:51 +0000	6/23/2017 14:34:51
Ep 56 - Re-Evolving Doctrine	History	https://nakedmormonismpodcast.com/episode-56-re-evolving-doctrine/	Episode 56 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-56-re-evolving-doctrine	Fri, 30 Jun 2017 01:18:50 +0000	6/30/2017 1:18:50
Ep 57 - Sign of the Times and Spiritual Tokens	History	https://nakedmormonismpodcast.com/episode-57-sign-times-spiritual-tokens/	Episode 57 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-57-sign-of-the-times-and-spiritual-tokens	Fri, 07 Jul 2017 04:23:57 +0000	7/7/2017 4:23:57
Ep 58 - Fop or a Fool for POTUS	History	https://nakedmormonismpodcast.com/episode-58-fop-fool-potus/	Episode 58 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-58-fop-or-a-fool-for-potus	Fri, 14 Jul 2017 05:15:33 +0000	7/14/2017 5:15:33
Ep 59 - CC Smith Entheogen Theory	History	https://nakedmormonismpodcast.com/episode-59-cc-smith-entheogen-theory-pt1/	Episode 59 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-59-cc-smith-entheogen-theory	Fri, 21 Jul 2017 05:02:58 +0000	7/21/2017 5:02:58
Ep 60 - CC Smith Entheogen Theory pt2	History	https://nakedmormonismpodcast.libsyn.com/ep-60-cc-smith-entheogen-theory-pt2	Episode 60 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-60-cc-smith-entheogen-theory-pt2	Wed, 26 Jul 2017 06:28:34 +0000	7/26/2017 6:28:34
2017 Sunstone SLC Wrap Up	SpEdEp			https://nakedmormonismpodcast.libsyn.com/2017-sunstone-slc-wrap-up	Fri, 04 Aug 2017 02:44:42 +0000	8/4/2017 2:44:42
Ep 61 - Congressional Deafening	History	https://nakedmormonismpodcast.com/episode-61-congressional-deafening-listen-ep-61/	Episode 61 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-61-congressional-deafening	Mon, 07 Aug 2017 03:24:05 +0000	8/7/2017 3:24:05
Ep 62 - John Bennett then Brokeit	History	https://nakedmormonismpodcast.com/episode-62-john-bennett-brokeit/	Episode 62 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/episode-62-john-bennett-then-brokeit	Thu, 10 Aug 2017 22:48:39 +0000	8/10/2017 22:48:39
Smith Entheogen Theory Sunstone Presentation	SpEdEp			https://nakedmormonismpodcast.libsyn.com/smith-entheogen-theory-sunstone-presentation	Thu, 10 Aug 2017 22:54:03 +0000	8/10/2017 22:54:03
Ep 63 - Failure to Prophesy	History	https://nakedmormonismpodcast.com/episode-63-failure-prophesy/	Episode 63 notes.docx.markdown	https://nakedmormonismpodcast.libsyn.com/ep-63-failure-to-prophesy	Fri, 18 Aug 2017 02:17:11 +0000	8/18/2017 2:17:11
